data,infected_Agrigento,infected_Alessandria,infected_Ancona,infected_Aosta,infected_Arezzo,infected_Ascoli_Piceno,infected_Asti,infected_Avellino,infected_Bari,infected_Barletta-Andria-Trani,infected_Belluno,infected_Benevento,infected_Bergamo,infected_Biella,infected_Bologna,infected_Bolzano,infected_Brescia,infected_Brindisi,infected_Cagliari,infected_Caltanissetta,infected_Campobasso,infected_Caserta,infected_Catania,infected_Catanzaro,infected_Chieti,infected_Como,infected_Cosenza,infected_Cremona,infected_Crotone,infected_Cuneo,infected_Enna,infected_Fermo,infected_Ferrara,infected_Firenze,infected_Foggia,infected_Forlì-Cesena,infected_Frosinone,infected_Genova,infected_Gorizia,infected_Grosseto,infected_Imperia,infected_Isernia,infected_L'Aquila,infected_La_Spezia,infected_Latina,infected_Lecce,infected_Lecco,infected_Livorno,infected_Lodi,infected_Lucca,infected_Macerata,infected_Mantova,infected_Massa_Carrara,infected_Matera,infected_Messina,infected_Milano,infected_Modena,infected_Monza_e_della_Brianza,infected_Napoli,infected_Novara,infected_Nuoro,infected_Oristano,infected_Padova,infected_Palermo,infected_Parma,infected_Pavia,infected_Perugia,infected_Pesaro_e_Urbino,infected_Pescara,infected_Piacenza,infected_Pisa,infected_Pistoia,infected_Pordenone,infected_Potenza,infected_Prato,infected_Ragusa,infected_Ravenna,infected_Reggio_di_Calabria,infected_Reggio_nell'Emilia,infected_Rieti,infected_Rimini,infected_Roma,infected_Rovigo,infected_Salerno,infected_Sassari,infected_Savona,infected_Siena,infected_Siracusa,infected_Sondrio,infected_Sud_Sardegna,infected_Taranto,infected_Teramo,infected_Terni,infected_Torino,infected_Trapani,infected_Trento,infected_Treviso,infected_Trieste,infected_Udine,infected_Varese,infected_Venezia,infected_Verbano-Cusio-Ossola,infected_Vercelli,infected_Verona,infected_Vibo_Valentia,infected_Vicenza,infected_Viterbo
2024-01-01 17:00:00,142041,164825,224802,48100,149172,105413,84021,171066,539498,139532,107381,107305,345914,72366,498348,282488,547470,160913,156079,96937,78136,397122,426697,117878,198674,262684,197930,149635,60852,218647,51199,86585,164235,440800,233668,218891,202682,359288,65563,92651,90172,27055,138861,101744,265534,358614,133172,152522,97573,179818,146070,191558,86722,68129,258873,1385591,319803,391034,1336665,136938,68890,56998,562258,430406,183748,239294,333108,139392,163071,114456,193992,127835,145032,130770,106890,125553,208527,214213,254360,70769,194657,1868179,126508,485916,141005,107276,118363,161561,70516,102913,226157,163956,105007,957523,140652,253129,506807,122165,255747,382328,478755,65321,64544,494027,54468,504417,108809
2024-01-02 17:00:00,142041,164829,224811,48100,149183,105416,84026,171075,539537,139541,107383,107308,345919,72369,498360,282496,547502,160919,156079,96937,78137,397153,426697,117883,198684,262687,197947,149644,60852,218652,51199,86586,164249,440811,233687,218890,202694,359308,65563,92659,90178,27058,138894,101756,265544,358632,133176,152531,97576,179829,146076,191572,86724,68131,258873,1385649,319807,391055,1336764,136940,68892,57000,562271,430406,183749,239309,333131,139403,163076,114468,194000,127839,145040,130779,106900,125553,208534,214229,254373,70769,194662,1868458,126513,485955,141008,107279,118370,161561,70517,102913,226176,163970,105009,957550,140653,253138,506817,122172,255763,382334,478764,65327,64546,494051,54483,504430,108813
2024-01-03 17:00:00,142041,164863,224859,48105,149207,105424,84037,171184,539789,139582,107417,107354,345992,72388,498406,282519,547619,160973,156079,96938,78160,397289,426738,117894,198747,262723,198064,149689,60860,218689,51199,86593,164259,440879,233791,218920,202754,359397,65580,92688,90197,27071,139005,101794,265673,358776,133209,152575,97625,179865,146091,191626,86745,68138,258873,1385977,319815,391151,1337277,136956,68905,57002,562414,430411,183770,239358,333131,139423,163129,114492,194044,127876,145080,130795,106919,125564,208546,214312,254436,70783,194685,1869471,126567,486209,141034,107295,118403,161561,70534,102913,226260,164040,105009,957722,140657,253164,506899,122192,255814,382424,478906,65340,64563,494141,54487,504555,108838
2024-01-04 17:00:00,142045,164888,224898,48108,149232,105429,84043,171243,539931,139597,107440,107387,346051,72402,498432,282533,547694,161006,156079,96940,78166,397387,426744,117900,198747,262763,198140,149715,60873,218705,51199,86597,164284,440915,233864,218947,202792,359443,65587,92707,90211,27077,139005,101811,265745,358892,133225,152611,97642,179883,146105,191673,86755,68142,258916,1386155,319844,391186,1337581,136967,68913,57005,562503,430435,183772,239392,333275,139436,163129,114505,194067,127891,145097,130802,106934,125566,208563,214344,254499,70790,194723,1870013,126589,486369,141056,107309,118423,161562,70537,102922,226341,164040,105052,957857,140662,253182,506978,122214,255844,382515,478956,65354,64570,494180,54491,504624,108839
2024-01-05 17:00:00,142047,164900,224933,48112,149249,105439,84049,171295,540137,139625,107454,107405,346084,72406,498450,282545,547757,161062,156079,96941,78184,397481,426754,117904,198789,262782,198191,149736,60873,218729,51199,86602,164297,440984,233922,218967,202818,359480,65596,92723,90222,27081,139112,101824,265808,359004,133242,152626,97658,179898,146109,191697,86767,68145,258916,1386325,319853,391229,1337859,136981,68927,57011,562578,430442,183791,239423,333313,139459,163180,114535,194079,127903,145108,130823,106941,125568,208570,214378,254520,70804,194748,1870656,126604,486508,141074,107321,118444,161563,70541,102932,226405,164133,105067,957952,140664,253203,507033,122227,255863,382556,479014,65359,64575,494219,54493,504700,108844
2024-01-06 17:00:00,142049,164913,224968,48121,149268,105448,84056,171345,540249,139651,107468,107424,346124,72413,498496,282561,547818,161087,156079,96944,78188,397563,426767,117916,198816,262814,198249,149752,60873,218745,51200,86609,164300,441032,233960,218966,202840,359518,65601,92735,90228,27090,139124,101834,265859,359075,133260,152644,97663,179911,146114,191784,86772,68149,258928,1386449,319867,391254,1338099,136993,68935,57023,562617,430453,183802,239448,333339,139474,163191,114534,194097,127909,145126,130830,106950,125570,208587,214414,254543,70814,194765,1871137,126617,486612,141107,107333,118461,161563,70546,102939,226449,164152,105081,958043,140666,253221,507070,122244,255884,382629,479074,65368,64580,494243,54493,504741,108849
2024-01-07 17:00:00,142050,164919,224972,48121,149277,105449,84061,171350,540289,139662,107469,107429,346130,72413,498521,282565,547836,161096,156079,96944,78193,397581,426767,117923,198820,262819,198266,149755,60873,218753,51200,86611,164312,441048,233975,218991,202850,359530,65601,92740,90228,27093,139124,101841,265868,359089,133260,152649,97665,179915,146115,191791,86776,68149,258928,1386487,319872,391270,1338161,136993,68938,57027,562641,430455,183803,239460,333352,139476,163197,114550,194100,127910,145128,130831,106954,125570,208584,214423,254562,70815,194775,1871263,126618,486642,141114,107335,118467,161563,70546,102939,226468,164158,105083,958062,140670,253228,507080,122246,255892,382636,479084,65370,64580,494259,54493,504758,108850
2024-01-08 17:00:00,142050,164929,224981,48126,149287,105451,84062,171362,540335,139667,107470,107432,346139,72416,498509,282567,547854,161104,156079,96944,78193,397612,426767,117936,198827,262828,198283,149759,60873,218760,51200,86613,164334,441054,233990,218984,202853,359547,65601,92745,90231,27093,139155,101845,265879,359106,133264,152655,97669,179925,146117,191797,86780,68151,258928,1386525,319888,391282,1338243,136999,68940,57029,562662,430455,183805,239471,333142,139480,163200,114549,194107,127910,145135,130840,106959,125570,208598,214431,254564,70819,194791,1871465,126623,486678,141121,107339,118473,161563,70546,102941,226478,164181,105009,958097,140671,253235,507083,122250,255900,382644,479094,65375,64580,494267,54496,504778,108854
2024-01-09 17:00:00,142051,164944,225021,48130,149295,105460,84072,171411,540491,139691,107490,107456,346182,72424,498561,282581,547938,161143,156079,96944,78199,397712,426768,117942,198895,262864,198348,149780,60880,218786,51200,86619,164320,441107,234067,218983,202886,359590,65613,92763,90246,27095,139194,101863,265952,359221,133287,152676,97693,179945,146130,191848,86786,68157,258944,1386748,319897,391340,1338518,137016,68947,57036,562767,430460,183810,239514,333169,139487,163216,114562,194138,127929,145146,130846,106968,125577,208631,214475,254576,70831,194812,1872125,126668,486847,141140,107349,118489,161563,70554,102959,226553,164205,105027,958230,140673,253256,507135,122260,255937,382691,479195,65378,64589,494322,54499,504892,108864
2024-01-10 17:00:00,142055,164954,225065,48135,149303,105464,84081,171439,540564,139702,107494,107470,346210,72430,498553,282593,547984,161166,156079,96946,78211,397774,426771,117951,198903,262878,198398,149788,60880,218799,51200,86625,164341,441130,234093,219013,202906,359630,65617,92771,90250,27098,139207,101871,265978,359262,133300,152696,97705,179959,146132,191864,86790,68159,258960,1386851,319894,391369,1338679,137024,68953,57038,562841,430472,183838,239535,333422,139503,163224,114575,194236,127936,145151,130850,106980,125581,208626,214494,254576,70835,194817,1872424,126691,486922,141153,107369,118500,161563,70557,102962,226591,164225,105117,958298,140676,253264,507171,122266,255960,382754,479249,65381,64592,494943,54506,504953,108866
2024-01-11 17:00:00,142059,164972,225076,48138,149313,105469,84089,171458,540640,139715,107499,107476,346241,72432,498582,282609,548008,161183,156079,96946,78216,397827,426775,117958,198939,262900,198440,149797,60891,218806,51201,86629,164342,441148,234129,219026,202918,359656,65619,92778,90254,27099,139217,101876,265996,359324,133312,152705,97714,179968,146132,191880,86795,68163,258961,1386940,319900,391390,1338823,137034,68958,57043,562911,430478,183836,239550,333439,139510,163227,114574,194254,127941,145160,130858,106988,125581,208623,214510,254597,70839,194822,1872655,126705,486988,141161,107376,118507,161563,70558,102967,226623,164245,105118,958372,140677,253276,507196,122284,255970,382787,479269,65386,64596,494975,54506,505029,108872
2024-01-12 17:00:00,142064,164984,225091,48140,149318,105472,84092,171467,540703,139729,107515,107483,346260,72436,498587,282618,548042,161196,156079,96947,78223,397867,426784,117962,198949,262921,198471,149807,60893,218814,51203,86633,164358,441168,234167,219037,202926,359683,65621,92781,90261,27102,139247,101886,266027,359359,133323,152713,97723,179971,146136,191888,86795,68165,258962,1387015,319902,391406,1338916,137042,68960,57046,562952,430479,183847,239560,333456,139514,163232,114576,194266,127948,145170,130860,106992,125582,208622,214520,254602,70841,194838,1872943,126718,487032,141172,107374,118518,161564,70562,102967,226651,164253,105127,958417,140677,253287,507216,122289,255984,382810,479290,65388,64597,494988,54506,505057,108878
2024-01-13 17:00:00,142065,164992,225099,48142,149319,105475,84094,171486,540740,139743,107520,107493,346281,72443,498606,282627,548075,161214,156079,96947,78234,397897,426784,117966,198983,262931,198490,149813,60896,218824,51203,86635,164368,441186,234186,219033,202934,359708,65624,92793,90268,27107,139254,101895,266045,359392,133328,152724,97735,179978,146140,191901,86795,68167,258965,1387081,319923,391422,1338997,137045,68960,57052,562971,430484,183850,239569,333471,139519,163243,114584,194277,127957,145174,130861,106997,125583,208633,214530,254608,70844,194841,1873247,126734,487063,141179,107376,118522,161564,70564,102972,226671,164263,105131,958467,140679,253296,507245,122297,255993,382821,479316,65389,64598,495023,54507,505080,108884
2024-01-14 17:00:00,142071,164995,225103,48142,149330,105475,84096,171495,540774,139746,107521,107496,346290,72445,498613,0,548093,161222,156079,96948,78234,397921,426785,117966,198987,262940,198501,149815,60896,218828,51203,86638,164387,441205,234207,219035,202944,359720,65624,92798,90270,27107,139254,101901,266057,359413,133331,152732,97736,179981,146143,191909,86796,68167,258965,1387123,319927,391433,1339052,137048,68961,57052,562992,430485,183845,239575,333478,139522,163245,114596,194279,127961,145177,130864,107001,125583,208640,214538,254618,70848,194842,1873379,126738,487089,141186,107378,118525,161564,70564,102974,226685,164268,105137,958486,140681,253300,507250,122299,255998,382830,479327,65389,64598,495033,54529,505097,108885
2024-01-15 17:00:00,142071,164997,225107,48144,149332,105475,84099,171497,540785,139747,107523,107497,346297,72446,498621,282637,548106,161223,156079,96948,78234,397932,426785,117968,198990,262947,198503,149817,60896,218830,51203,86638,164378,441211,234210,219047,202948,359722,65624,92799,90270,27107,139258,101903,266061,359424,133331,152734,97736,179984,146144,191913,86798,68168,258965,1387138,319941,391439,1339085,137049,68961,57052,563017,430485,183844,239582,333488,139525,163249,114595,194284,127963,145180,130865,107002,125583,208652,214540,254614,70848,194851,1873439,126738,487102,141187,107382,118527,161564,70564,102974,226692,164274,105138,958498,140682,253301,507254,122305,256003,382831,479335,65392,64598,495033,54531,505103,108885
2024-01-16 17:00:00,142071,165005,225123,48144,149338,105480,84107,171518,540847,139755,107523,107503,346323,72460,498636,282643,548162,161245,156079,96949,78234,397972,426788,117974,199018,262962,198536,149818,60896,218839,51203,86643,164382,441228,234244,219049,202962,359750,65627,92810,90278,27107,139280,101910,266094,359468,133338,152742,97748,179993,146146,191947,86798,68169,258972,1387276,319931,391465,1339213,137053,68962,57055,563110,430485,183865,239599,333499,139533,163254,114604,194288,127970,145191,130867,107008,125585,208657,214545,254625,70848,194864,1873654,126747,487161,141200,107391,118535,161564,70567,102979,226724,164287,105143,958557,140683,253312,507302,122313,256021,382844,479381,65394,64599,495064,54531,505152,108889
2024-01-17 17:00:00,142072,165012,225131,48145,149341,105484,84111,171536,540887,139762,107526,107507,346338,72461,498646,282646,548199,161257,156079,96951,78238,397997,426814,117976,199029,262977,198556,149826,60898,218842,51203,86645,164396,441239,234264,219059,202968,359772,65627,92813,90284,27109,139283,101917,266110,359485,133344,152752,97750,179996,146148,191966,86801,68172,258980,1387334,319945,391487,1339296,137057,68962,57056,563156,430490,183879,239608,333509,139541,163260,114602,194296,127977,145196,130872,107016,125585,208656,214550,254628,70850,194874,1873787,126753,487187,141201,107393,118541,161565,70569,102980,226742,164296,105146,958595,140685,253323,507329,122318,256028,382855,479433,65398,64604,495093,54533,505170,108892
2024-01-18 17:00:00,142074,165014,225138,48146,149345,105484,84113,171546,540911,139773,107530,107516,346350,72467,498667,282650,548218,161270,156079,96951,78242,398015,426815,117983,199070,262984,198569,149833,60900,218852,51203,86645,164411,441253,234271,219046,202972,359787,65630,92818,90293,27112,139294,101921,266122,359732,133348,152756,97753,180002,146149,191975,86803,68173,258982,1387385,319936,391501,1339344,137063,68963,57058,563185,430502,183889,239621,333518,139548,163267,114611,194303,127978,145199,130875,107022,125585,208676,214557,254628,70851,194874,1873906,126759,487210,141210,107398,118547,161565,70571,102982,226764,164302,105148,958634,140689,253330,507358,122325,256035,382864,479452,65403,64605,495115,54536,505208,108892
2024-01-19 17:00:00,142080,165023,225148,48146,149352,105484,84115,171553,540936,139780,107534,107518,346356,72470,498667,282655,548233,161282,156079,96951,78243,398031,426822,117989,199075,262994,198586,149836,60901,218854,51205,86646,164410,441269,234285,219066,202975,359797,65633,92824,90295,27112,139299,101921,266126,359764,133354,152759,97762,180006,146151,191979,86804,68173,258982,1387431,319953,391530,1339402,137067,68965,57058,563230,430506,183898,239629,333526,139551,163272,114611,194310,127980,145204,130877,107023,125588,208671,214560,254631,70853,194874,1873999,126758,487226,141213,107404,118556,161565,70573,102986,226777,164304,105150,958678,140689,253336,507378,122329,256040,382878,479487,65407,64605,495136,54539,505230,108893
2024-01-20 17:00:00,142081,165031,225149,48147,149356,105485,84117,171559,540963,139783,107539,107523,346370,72476,498674,282659,548250,161286,156079,96951,78246,398041,426830,117990,199080,263000,198594,149839,60901,218859,51205,86646,164417,441282,234297,219068,202982,359820,65633,92827,90295,27112,139302,101926,266133,359780,133361,152765,97765,180012,146154,191985,86804,68174,258982,1387480,319958,391544,1339472,137067,68966,57058,563255,430519,183895,239638,333535,139556,163277,114616,194317,127982,145208,130878,107026,125589,208680,214570,254646,70855,194876,1874106,126765,487240,141220,107407,118560,161565,70575,102988,226795,164311,105151,958709,140690,253340,507386,122336,256044,382886,479502,65409,64606,495154,54540,505247,108895
2024-01-21 17:00:00,142081,165037,225154,48147,149360,105485,84117,171569,540975,139790,107541,107526,346378,72477,498672,282662,548267,161287,156079,96951,78248,398053,426831,117993,199096,263005,198610,149842,60901,218861,51205,86647,164419,441292,234302,219065,202983,359828,65634,92829,90297,27116,139302,101928,266140,359788,133363,152766,97767,180017,146155,191992,86808,68176,258982,1387508,319964,391556,1339497,137069,68968,57058,563278,430519,183894,239643,333542,139557,163276,114622,194323,127984,145208,130878,107032,125589,208688,214572,254649,70858,194884,1874188,126765,487253,141228,107409,118565,161565,70575,102988,226801,164312,105152,958725,140690,253340,507399,122336,256045,382892,479508,65412,64606,495165,54540,505258,108902
2024-01-22 17:00:00,142081,165037,225156,48147,149364,105485,84118,171571,540984,139790,107541,107527,346380,72477,498658,282665,548275,161287,156079,96951,78248,398060,426831,117994,199097,263006,198619,149845,60901,218863,51205,86647,164436,441296,234304,219078,202984,359829,65634,92833,90299,27116,139303,101930,266142,359794,133363,152767,97768,180018,146155,191993,86808,68176,258982,1387520,319970,391559,1339518,137069,68969,57058,563282,430519,183898,239646,333547,139560,163276,114624,194323,127985,145209,130882,107034,125589,208676,214573,254649,70858,194895,1874229,126769,487256,141229,107409,118569,161565,70576,102988,226806,164315,105154,958734,140691,253342,507395,122338,256049,382895,479517,65412,64606,495168,54541,505267,108902
2024-01-23 17:00:00,142081,165044,225173,48148,149367,105487,84121,171582,541021,139802,107544,107534,346397,72478,498686,282673,548303,161293,156079,96951,78248,398077,426832,117997,199101,263019,198635,149854,60903,218865,51206,86647,164434,441309,234320,219084,202992,359845,65640,92839,90303,27116,139311,101930,266152,359821,133367,152770,97771,180020,146157,192012,86809,68177,258986,1387585,319977,391583,1339570,137071,68971,57060,563324,430528,183906,239657,333552,139561,163281,114626,194331,127991,145210,130884,107040,125593,208680,214577,254649,70861,194884,1874347,126772,487289,141236,107418,118576,161565,70579,102996,226822,164323,105159,958783,140691,253347,507440,122341,256055,382913,479540,65413,64609,495181,54542,505337,108905
2024-01-24 17:00:00,142081,165052,225185,48153,149369,105488,84123,171584,541041,139804,107557,107535,346409,72480,498697,282674,548317,161298,156079,96951,78248,398087,426832,118002,199132,263025,198643,149858,60907,218867,51206,86648,164442,441328,234326,219083,202996,359854,65642,92840,90310,27116,139312,101931,266162,359839,133375,152772,97776,180021,146158,192023,86809,68178,258992,1387638,319972,391597,1339602,137077,68971,57060,563338,430530,183910,239666,333560,139563,163281,114631,194335,127992,145214,130886,107044,125593,208708,214584,254648,70862,194887,1874423,126775,487307,141240,107416,118580,161565,70579,102996,226834,164325,105161,958804,140692,253351,507451,122342,256065,382919,479566,65419,64610,495201,54543,505366,108906
2024-01-25 17:00:00,142081,165056,225191,48154,149379,105488,84124,171586,541058,139807,107554,107536,346418,72481,498714,282678,548336,161305,156079,96951,78249,398095,426836,118002,199146,263029,198651,149863,60910,218870,51206,86651,164451,441334,234334,219073,203000,359863,65642,92843,90314,27117,139314,101935,266168,359847,133381,152772,97778,180023,146160,192030,86810,68178,258992,1387687,319976,391612,1339637,137078,68972,57062,563377,430533,183923,239673,333563,139564,163283,114638,194337,127994,145214,130886,107048,125593,208689,214588,254666,70863,194890,1874491,126783,487322,141241,107421,118584,161565,70584,102997,226840,164327,105162,958819,140694,253352,507479,122345,256068,382923,479591,65423,64611,495222,54543,505375,108907
2024-01-26 17:00:00,142081,165060,225195,48155,149383,105488,84126,171592,541069,139811,107559,107537,346428,72482,498712,282681,548361,161311,156079,96951,78250,398104,426838,118006,199176,263035,198664,149868,60911,218872,51206,86653,164456,441338,234342,219090,203002,359874,65644,92848,90316,27118,139315,101939,266173,359855,133388,152773,97780,180023,146163,192033,86811,68179,258994,1387754,319982,391623,1339667,137078,68973,57063,563404,430536,183923,239684,333570,139567,163286,114631,194338,127996,145215,130887,107050,125593,208693,214594,254664,70864,194900,1874560,126787,487332,141243,107423,118587,161565,70585,102997,226851,164328,105162,958825,140694,253358,507494,122350,256077,382926,479619,65423,64612,495232,54544,505387,108908
2024-01-27 17:00:00,142081,165071,225202,48155,149387,105489,84129,171598,541074,139813,107560,107538,346436,72486,498709,282690,548383,161316,156079,96952,78250,398111,426845,118012,199197,263042,198671,149875,60911,218883,51206,86654,164452,441345,234346,219083,203003,359890,65645,92848,90318,27118,139316,101940,266183,359865,133395,152774,97781,180024,146164,192042,86813,68179,258995,1387785,319974,391632,1339692,137082,68974,57063,563423,430536,183924,239689,333576,139568,163284,114646,194341,127996,145215,130887,107055,125593,208697,214598,254674,70866,194906,1874628,126790,487342,141247,107426,118588,161565,70588,102998,226862,164328,105164,958862,140694,253362,507508,122351,256082,382931,479646,65425,64615,495248,54544,505400,108908
2024-01-28 17:00:00,142081,165074,225208,48155,149387,105491,84130,171602,541084,139815,107560,107540,346440,72491,498724,282693,548400,161319,156079,96952,78254,398117,426846,118015,199197,263046,198681,149877,60911,218888,51206,86655,164446,441350,234353,219087,203005,359897,65645,92851,90320,27122,139317,101942,266186,359875,133397,152775,97782,180026,146165,192044,86813,68179,258995,1387797,319985,391634,1339711,137082,68974,57064,563440,430536,183930,239694,333580,139571,163284,114648,194345,127997,145215,130887,107061,125593,208700,214602,254668,70866,194901,1874670,126794,487352,141247,107427,118590,161565,70588,102998,226866,164329,105164,958874,140694,253363,507513,122352,256086,382933,479653,65426,64615,495261,54544,505407,108911
2024-01-29 17:00:00,142081,165074,225208,48155,149390,105491,84132,171602,541087,139815,107567,107540,346442,72493,498734,282701,548403,161319,156079,96952,78254,398119,426846,118018,199199,263049,198682,149881,60912,218889,51206,86655,164451,441355,234355,219101,203005,359899,65645,92852,90320,27122,139324,101943,266187,359875,133398,152775,97783,180026,146165,192046,86813,68179,258995,1387811,319974,391640,1339722,137082,68975,57065,563444,430536,183927,239698,333584,139571,163284,114644,194345,127997,145217,130888,107061,125593,208687,214602,254681,70866,194911,1874698,126794,487354,141247,107427,118590,161565,70588,102998,226866,164330,105164,958878,140695,253364,507512,122353,256088,382942,479652,65426,64616,495264,54544,505410,108911
2024-01-30 17:00:00,142082,165077,225213,48155,149391,105492,84133,171607,541101,139819,107576,107544,346453,72496,498735,282710,548419,161324,156079,96952,78254,398137,426847,118020,199231,263064,198701,149883,60912,218896,51206,86657,164459,441366,234367,219089,203010,359911,65646,92859,90319,27122,139330,101944,266194,359891,133405,152778,97788,180029,146166,192053,86818,68179,258995,1387875,319984,391663,1339763,137087,68975,57065,563474,430536,183929,239702,333588,139573,163284,114635,194348,128002,145220,130889,107066,125593,208696,214604,254689,70869,194912,1874787,126806,487360,141249,107431,118596,161566,70590,102998,226875,164331,105165,958922,140695,253369,507538,122353,256091,382961,479690,65430,64617,495280,54544,505430,108911
2024-01-31 17:00:00,142083,165082,225226,48157,149394,105492,84135,171611,541111,139819,107583,107547,346458,72496,498738,282717,548435,161327,156079,96952,78254,398145,426847,118023,199231,263070,198706,149889,60913,218902,51206,86658,164462,441377,234380,219099,203012,359923,65649,92862,90322,27122,139331,101944,266200,359901,133407,152779,97790,180033,146168,192063,86819,68179,258997,1387919,319979,391671,1339792,137088,68976,57066,563501,430541,183934,239712,333593,139575,163286,114657,194350,128008,145222,130890,107070,125593,208718,214607,254676,70869,194904,1874833,126807,487367,141249,107431,118601,161566,70592,102998,226883,164332,105165,958944,140695,253372,507559,122355,256093,382968,479720,65431,64618,495288,54544,505443,108911
2024-02-01 17:00:00,142085,165082,225227,48158,149396,105493,84137,171615,541127,139822,107584,107551,346477,72497,498736,282719,548452,161330,156079,96953,78254,398151,426851,118024,199241,263076,198710,149895,60914,218903,51206,86658,164472,441385,234389,219083,203015,359932,65651,92864,90327,27122,139333,101944,266204,359911,133411,152783,97794,180034,146170,192067,86820,68179,258998,1387943,320001,391682,1339815,137092,68976,57067,563540,430542,183935,239713,333596,139578,163286,114652,194351,128008,145223,130891,107075,125593,208715,214607,254682,70869,194916,1874891,126810,487375,141251,107438,118603,161566,70594,102998,226893,164334,105168,958962,140695,253373,507581,122360,256093,382971,479727,65431,64618,495299,54545,505472,108911
2024-02-02 17:00:00,142085,165085,225238,48158,149398,105493,84137,171616,541136,139824,107586,107552,346488,72498,498770,282721,548469,161333,156079,96953,78255,398158,426853,118026,199249,263083,198719,149898,60914,218906,51207,86658,164468,441395,234393,219103,203018,359942,65653,92864,90329,27123,139336,101947,266210,359918,133413,152784,97798,180035,146170,192076,86821,68179,258998,1387986,319988,391688,1339838,137096,68977,57067,563561,430546,183932,239716,333598,139581,163286,114654,194354,128010,145223,130891,107079,125593,208699,214608,254690,70869,194915,1874929,126814,487381,141251,107439,118609,161566,70596,102998,226897,164338,105168,958985,140695,253375,507591,122360,256095,382973,479740,65435,64623,495308,54546,505487,108911
2024-02-03 17:00:00,142085,165088,225240,48160,149401,105493,84138,171620,541141,139829,107592,107554,346491,72499,498769,282722,548485,161336,156079,96954,78255,398166,426854,118027,199258,263086,198726,149901,60914,218912,51207,86658,164482,441399,234395,219100,203022,359943,65653,92864,90332,27124,139338,101955,266217,359926,133416,152789,97805,180037,146170,192080,86822,68179,258998,1388017,319991,391694,1339856,137099,68977,57067,563588,430546,183942,239720,333600,139582,163289,114654,194388,128011,145225,130892,107080,125594,208705,214611,254689,70869,194922,1874985,126821,487385,141252,107439,118611,161567,70597,102998,226902,164339,105168,959000,140696,253381,507594,122363,256096,382976,479740,65436,64623,495319,54546,505491,108913
2024-02-04 17:00:00,142086,165088,225245,48161,149403,105493,84138,171620,541146,139831,107595,107555,346495,72499,498772,282723,548500,161338,156079,96955,78259,398171,426856,118029,199260,263087,198728,149903,60914,218912,51207,86658,164479,441407,234397,219098,203025,359945,65653,92864,90333,27125,139338,101956,266219,359927,133417,152791,97806,180038,146170,192085,86823,68179,258998,1388037,320003,391697,1339866,137099,68977,57067,563605,430546,183934,239721,333605,139583,163289,114660,194390,128013,145226,130893,107080,125595,208715,214613,254695,70869,194924,1875033,126831,487387,141254,107442,118613,161568,70598,102998,226905,164340,105169,959007,140697,253381,507609,122368,256101,382977,479749,65436,64623,495325,54546,505509,108913
2024-02-05 17:00:00,142086,165088,225246,48161,149404,105493,84138,171620,541148,139831,107597,107555,346502,72499,498773,282725,548506,161341,156079,96955,78259,398171,426856,118030,199260,263089,198731,149904,60914,218913,51207,86658,164478,441411,234397,219100,203026,359947,65653,92864,90333,27125,139339,101956,266223,359929,133418,152791,97806,180038,146172,192088,86825,68179,258998,1388046,319996,391703,1339876,137099,68977,57067,563611,430546,183951,239724,333605,139583,163289,114664,194391,128013,145227,130893,107080,125595,208703,214613,254694,70869,194923,1875064,126833,487389,141254,107442,118614,161568,70598,102998,226906,164343,105171,959012,140698,253381,507614,122370,256105,382977,479750,65437,64623,495329,54546,505509,108913
2024-02-06 17:00:00,142086,165092,225251,48161,149409,105493,84138,171622,541154,139833,107601,107559,346517,72499,498788,282728,548522,161345,156079,96955,78259,398180,426856,118035,199263,263098,198737,149909,60914,218917,51207,86658,164484,441420,234402,219091,203027,359955,65654,92865,90337,27125,139345,101956,266228,359944,133421,152794,97808,180038,146172,192099,86826,68180,258999,1388091,320004,391710,1339906,137099,68977,57067,563654,430552,183937,239730,333614,139586,163291,114665,194394,128016,145229,130893,107081,125595,208715,214615,254702,70873,194920,1875132,126825,487399,141256,107445,118615,161568,70598,102999,226920,164348,105172,959037,140698,253385,507627,122388,256111,382984,479774,65437,64623,495334,54546,505551,108913
2024-02-07 17:00:00,142086,165093,225252,48163,149410,105493,84140,171625,541162,139833,107602,107560,346525,72501,498788,282731,548538,161348,156079,96955,78259,398182,426859,118039,199264,263099,198744,149914,60915,218919,51207,86658,164487,441427,234407,219097,203030,359976,65655,92868,90340,27125,139346,101955,266231,359951,133424,152795,97813,180042,146172,192106,86827,68180,259002,1388118,320007,391718,1339934,137100,68977,57067,563676,430553,183945,239733,333618,139587,163289,114667,194401,128019,145234,130893,107081,125595,208715,214616,254695,70873,194934,1875172,126822,487403,141256,107446,118619,161569,70599,102999,226925,164348,105172,959057,140698,253387,507635,122392,256115,382991,479799,65439,64623,495347,54547,505564,108913
